              DRT4 Data File V2.0
============================================================
1) Subject Information
Subject Name:  
Subject No:  
Date of Birth:  
Subject Address:  
Operator:   
Date: 11:05:31 (30/4/2012) 
DRT4 Serial Number: #3021 
Comment:  
2) Monitor Schedule
Indefinite monitoring until stopped by user
3) Display Configuration
Total Graph Number: 1 
Active Graph Number: 1 
Sampling Rate:   8/sec 
Time Constant: off 
Time Offset: 0.062 sec 
Total Mark Number: 0 
Active Mark Number: 1 
No: 	Hour	Min	Sec	Label	Comment	Current	Heater1	Heater2
4) Trace Data
No: 	Hour 	Min 	Sec 	F1 	F2 
18950	0	39	28.625	  8.0	  3.3 
18951	0	39	28.750	  7.3	  3.3 
18952	0	39	28.875	  6.8	  3.3 
18953	0	39	29.000	  6.6	  3.4 
18954	0	39	29.125	  6.7	  3.1 
18955	0	39	29.250	  6.5	  3.1 
18956	0	39	29.375	  5.8	  3.1 
18957	0	39	29.500	  6.3	  3.0 
18958	0	39	29.625	  6.3	  3.1 
18959	0	39	29.750	  6.3	  3.0 
18960	0	39	29.875	  6.6	  3.3 
18961	0	39	30.000	  6.4	  3.0 
18962	0	39	30.125	  6.7	  3.1 
18963	0	39	30.250	  5.9	  3.0 
18964	0	39	30.375	  5.8	  3.2 
18965	0	39	30.500	  6.1	  3.5 
18966	0	39	30.625	  5.9	  3.2 
18967	0	39	30.750	  6.7	  3.4 
18968	0	39	30.875	  6.9	  3.6 
18969	0	39	31.000	  7.4	  3.7 
18970	0	39	31.125	  7.2	  3.4 
18971	0	39	31.250	  7.5	  3.2 
18972	0	39	31.375	  7.5	  3.4 
18973	0	39	31.500	  7.1	  3.6 
18974	0	39	31.625	  7.5	  3.8 
18975	0	39	31.750	  7.3	  3.8 
18976	0	39	31.875	  6.3	  2.7 
18977	0	39	32.000	  5.8	  3.1 
18978	0	39	32.125	  5.7	  3.4 
18979	0	39	32.250	  5.9	  3.2 
18980	0	39	32.375	  6.2	  3.5 
18981	0	39	32.500	  6.2	  3.7 
18982	0	39	32.625	  6.6	  3.4 
18983	0	39	32.750	  6.7	  3.0 
18984	0	39	32.875	  6.8	  3.1 
18985	0	39	33.000	  7.6	  3.2 
18986	0	39	33.125	  7.8	  3.0 
18987	0	39	33.250	  7.2	  3.4 
18988	0	39	33.375	  7.2	  3.7 
18989	0	39	33.500	  7.5	  3.5 
18990	0	39	33.625	  7.7	  3.4 
18991	0	39	33.750	  7.7	  3.0 
18992	0	39	33.875	  7.3	  2.9 
18993	0	39	34.000	  6.6	  3.1 
18994	0	39	34.125	  6.8	  3.1 
18995	0	39	34.250	  6.8	  2.9 
18996	0	39	34.375	  6.4	  2.5 
18997	0	39	34.500	  6.3	  3.0 
18998	0	39	34.625	  6.6	  3.0 
18999	0	39	34.750	  6.4	  3.2 
19000	0	39	34.875	  6.9	  2.9 
19001	0	39	35.000	  6.9	  2.8 
19002	0	39	35.125	  6.4	  3.1 
19003	0	39	35.250	  6.8	  3.5 
19004	0	39	35.375	  7.3	  3.0 
19005	0	39	35.500	  7.5	  2.9 
19006	0	39	35.625	  7.3	  3.4 
19007	0	39	35.750	  7.2	  3.4 
19008	0	39	35.875	  6.8	  3.3 
19009	0	39	36.000	  6.6	  4.0 
19010	0	39	36.125	  6.7	  3.8 
19011	0	39	36.250	  6.2	  3.1 
19012	0	39	36.375	  7.1	  2.9 
19013	0	39	36.500	  7.3	  3.3 
19014	0	39	36.625	  6.6	  3.4 
19015	0	39	36.750	  5.7	  3.8 
19016	0	39	36.875	  5.9	  3.2 
19017	0	39	37.000	  6.4	  3.2 
19018	0	39	37.125	  6.4	  3.2 
19019	0	39	37.250	  6.4	  3.1 
19020	0	39	37.375	  6.6	  3.5 
19021	0	39	37.500	  6.3	  3.2 
19022	0	39	37.625	  6.1	  3.6 
19023	0	39	37.750	  6.3	  3.4 
19024	0	39	37.875	  6.3	  3.3 
19025	0	39	38.000	  6.8	  3.3 
19026	0	39	38.125	  7.0	  3.3 
19027	0	39	38.250	  6.9	  3.3 
19028	0	39	38.375	  6.8	  3.0 
19029	0	39	38.500	  6.5	  3.1 
19030	0	39	38.625	  6.7	  3.1 
19031	0	39	38.750	  6.8	  3.4 
19032	0	39	38.875	  7.9	  3.2 
19033	0	39	39.000	  7.8	  3.8 
19034	0	39	39.125	  7.3	  3.3 
19035	0	39	39.250	  7.2	  3.1 
19036	0	39	39.375	  6.8	  3.2 
19037	0	39	39.500	  6.7	  3.2 
19038	0	39	39.625	  7.3	  3.1 
19039	0	39	39.750	  7.1	  3.5 
19040	0	39	39.875	  7.3	  3.4 
19041	0	39	40.000	  7.5	  2.9 
19042	0	39	40.125	  7.6	  2.9 
19043	0	39	40.250	  6.8	  3.0 
19044	0	39	40.375	  6.8	  3.1 
19045	0	39	40.500	  7.2	  2.9 
19046	0	39	40.625	  6.7	  3.2 
19047	0	39	40.750	  6.7	  3.5 
19048	0	39	40.875	  6.5	  3.4 
19049	0	39	41.000	  6.1	  2.7 
19050	0	39	41.125	  6.4	  3.0 
19051	0	39	41.250	  7.0	  3.1 
19052	0	39	41.375	  6.7	  3.3 
19053	0	39	41.500	  6.9	  3.3 
19054	0	39	41.625	  6.6	  3.5 
19055	0	39	41.750	  7.6	  4.0 
19056	0	39	41.875	  7.3	  3.3 
19057	0	39	42.000	  7.2	  2.8 
19058	0	39	42.125	  7.0	  3.3 
19059	0	39	42.250	  6.8	  3.6 
19060	0	39	42.375	  7.1	  3.6 
19061	0	39	42.500	  6.5	  3.5 
19062	0	39	42.625	  6.4	  3.2 
19063	0	39	42.750	  6.6	  3.4 
19064	0	39	42.875	  6.9	  3.4 
19065	0	39	43.000	  6.9	  3.2 
19066	0	39	43.125	  6.8	  3.3 
19067	0	39	43.250	  6.6	  3.5 
19068	0	39	43.375	  6.6	  3.3 
19069	0	39	43.500	  6.7	  3.1 
19070	0	39	43.625	  6.4	  2.9 
19071	0	39	43.750	  6.1	  2.8 
19072	0	39	43.875	  6.0	  3.0 
19073	0	39	44.000	  6.5	  3.2 
19074	0	39	44.125	  6.6	  3.5 
19075	0	39	44.250	  6.0	  3.3 
19076	0	39	44.375	  6.3	  3.4 
19077	0	39	44.500	  6.1	  3.1 
19078	0	39	44.625	  6.2	  3.3 
19079	0	39	44.750	  5.9	  3.5 
19080	0	39	44.875	  6.5	  3.1 
19081	0	39	45.000	  7.0	  3.1 
19082	0	39	45.125	  6.4	  2.8 
19083	0	39	45.250	  6.9	  3.3 
19084	0	39	45.375	  6.8	  2.9 
19085	0	39	45.500	  6.3	  2.9 
19086	0	39	45.625	  6.0	  2.6 
19087	0	39	45.750	  7.5	  3.2 
19088	0	39	45.875	  7.3	  3.2 
19089	0	39	46.000	  7.2	  2.9 
19090	0	39	46.125	  6.2	  3.1 
19091	0	39	46.250	  6.7	  3.4 
19092	0	39	46.375	  7.2	  3.2 
19093	0	39	46.500	  6.6	  2.8 
19094	0	39	46.625	  7.7	  3.1 
19095	0	39	46.750	  6.8	  3.7 
19096	0	39	46.875	  6.3	  3.4 
19097	0	39	47.000	  6.6	  3.8 
19098	0	39	47.125	  7.2	  3.2 
19099	0	39	47.250	  7.0	  3.2 
19100	0	39	47.375	  6.8	  3.0 
19101	0	39	47.500	  6.8	  3.5 
19102	0	39	47.625	  6.6	  3.6 
19103	0	39	47.750	  6.3	  3.4 
19104	0	39	47.875	  6.5	  3.6 
19105	0	39	48.000	  6.3	  3.4 
19106	0	39	48.125	  6.2	  3.3 
19107	0	39	48.250	  5.8	  2.8 
19108	0	39	48.375	  6.3	  3.5 
19109	0	39	48.500	  6.6	  3.2 
19110	0	39	48.625	  6.2	  3.1 
19111	0	39	48.750	  6.1	  3.4 
19112	0	39	48.875	  5.8	  3.0 
19113	0	39	49.000	  5.8	  3.2 
19114	0	39	49.125	  6.3	  3.4 
19115	0	39	49.250	  7.0	  3.4 
19116	0	39	49.375	  6.2	  3.2 
19117	0	39	49.500	  6.4	  3.1 
19118	0	39	49.625	  6.1	  3.1 
19119	0	39	49.750	  6.0	  3.2 
19120	0	39	49.875	  6.4	  2.8 
19121	0	39	50.000	  6.1	  2.3 
19122	0	39	50.125	  6.4	  2.9 
19123	0	39	50.250	  6.8	  3.5 
19124	0	39	50.375	  6.8	  3.5 
19125	0	39	50.500	  7.3	  3.5 
19126	0	39	50.625	  7.3	  3.4 
19127	0	39	50.750	  7.3	  3.3 
19128	0	39	50.875	  7.7	  3.5 
19129	0	39	51.000	  7.5	  3.6 
19130	0	39	51.125	  7.1	  3.4 
19131	0	39	51.250	  6.7	  3.8 
19132	0	39	51.375	  7.4	  3.7 
19133	0	39	51.500	  7.1	  3.6 
19134	0	39	51.625	  7.7	  3.6 
19135	0	39	51.750	  7.0	  4.2 
19136	0	39	51.875	  7.2	  3.7 
19137	0	39	52.000	  6.4	  3.4 
19138	0	39	52.125	  6.6	  3.3 
19139	0	39	52.250	  6.2	  3.1 
19140	0	39	52.375	  6.5	  3.0 
19141	0	39	52.500	  6.2	  3.3 
19142	0	39	52.625	  6.5	  3.8 
19143	0	39	52.750	  6.5	  3.7 
19144	0	39	52.875	  6.5	  3.1 
19145	0	39	53.000	  6.9	  3.2 
19146	0	39	53.125	  6.9	  3.4 
19147	0	39	53.250	  6.0	  2.8 
19148	0	39	53.375	  6.6	  3.0 
19149	0	39	53.500	  7.1	  3.2 
19150	0	39	53.625	  7.4	  3.0 
19151	0	39	53.750	  6.4	  3.2 
19152	0	39	53.875	  6.3	  3.6 
19153	0	39	54.000	  6.2	  3.2 
19154	0	39	54.125	  6.2	  3.3 
19155	0	39	54.250	  7.3	  3.3 
19156	0	39	54.375	  7.1	  3.5 
19157	0	39	54.500	  7.0	  3.4 
19158	0	39	54.625	  6.5	  3.3 
19159	0	39	54.750	  6.3	  3.1 
19160	0	39	54.875	  6.5	  2.6 
19161	0	39	55.000	  5.8	  3.0 
19162	0	39	55.125	  6.3	  2.9 
19163	0	39	55.250	  6.6	  2.9 
19164	0	39	55.375	  6.3	  3.1 
19165	0	39	55.500	  6.6	  3.1 
19166	0	39	55.625	  6.3	  3.8 
19167	0	39	55.750	  6.4	  3.5 
19168	0	39	55.875	  5.5	  2.8 
19169	0	39	56.000	  5.6	  2.9 
19170	0	39	56.125	  6.1	  2.9 
19171	0	39	56.250	  5.7	  3.0 
19172	0	39	56.375	  5.8	  3.4 
19173	0	39	56.500	  5.7	  3.6 
19174	0	39	56.625	  6.2	  3.8 
19175	0	39	56.750	  6.4	  3.4 
19176	0	39	56.875	  6.1	  3.4 
19177	0	39	57.000	  6.4	  2.8 
19178	0	39	57.125	  6.5	  3.1 
19179	0	39	57.250	  7.0	  3.2 
19180	0	39	57.375	  7.2	  3.8 
19181	0	39	57.500	  7.1	  4.5 
19182	0	39	57.625	  7.2	  4.4 
19183	0	39	57.750	  6.7	  3.5 
19184	0	39	57.875	  6.8	  3.0 
19185	0	39	58.000	  7.6	  3.2 
19186	0	39	58.125	  7.6	  2.8 
19187	0	39	58.250	  7.6	  3.1 
19188	0	39	58.375	  7.5	  3.7 
19189	0	39	58.500	  7.7	  3.8 
19190	0	39	58.625	  6.9	  3.6 
19191	0	39	58.750	  7.5	  2.9 
19192	0	39	58.875	  7.3	  3.8 
19193	0	39	59.000	  7.1	  3.6 
19194	0	39	59.125	  6.2	  3.5 
19195	0	39	59.250	  6.4	  3.5 
19196	0	39	59.375	  7.2	  3.7 
19197	0	39	59.500	  7.4	  3.4 
19198	0	39	59.625	  6.7	  3.8 
19199	0	39	59.750	  6.2	  3.6 
19200	0	39	59.875	  6.0	  3.4 
19201	0	40	0.000	  5.9	  3.2 
19202	0	40	0.125	  6.8	  3.6 
19203	0	40	0.250	  6.5	  3.2 
19204	0	40	0.375	  7.2	  3.2 
19205	0	40	0.500	  6.7	  2.8 
19206	0	40	0.625	  6.4	  3.0 
19207	0	40	0.750	  6.1	  3.0 
19208	0	40	0.875	  6.2	  3.2 
19209	0	40	1.000	  6.6	  3.2 
19210	0	40	1.125	  6.2	  2.6 
19211	0	40	1.250	  5.8	  3.0 
19212	0	40	1.375	  6.0	  3.2 
19213	0	40	1.500	  6.2	  3.1 
19214	0	40	1.625	  6.0	  3.3 
19215	0	40	1.750	  6.2	  3.5 
19216	0	40	1.875	  6.5	  3.4 
19217	0	40	2.000	  6.1	  3.0 
19218	0	40	2.125	  6.0	  3.0 
19219	0	40	2.250	  6.2	  3.4 
19220	0	40	2.375	  6.1	  3.6 
19221	0	40	2.500	  5.9	  3.6 
19222	0	40	2.625	  6.3	  3.3 
19223	0	40	2.750	  6.6	  3.6 
19224	0	40	2.875	  6.3	  3.5 
19225	0	40	3.000	  6.1	  3.1 
19226	0	40	3.125	  6.1	  2.8 
19227	0	40	3.250	  6.3	  3.2 
19228	0	40	3.375	  6.2	  3.3 
19229	0	40	3.500	  6.7	  3.7 
19230	0	40	3.625	  6.7	  3.9 
19231	0	40	3.750	  6.2	  3.6 
19232	0	40	3.875	  6.6	  3.8 
19233	0	40	4.000	  6.3	  4.0 
19234	0	40	4.125	  6.6	  3.9 
19235	0	40	4.250	  6.3	  3.8 
19236	0	40	4.375	  5.6	  3.9 
19237	0	40	4.500	  6.6	  3.6 
19238	0	40	4.625	  6.8	  3.5 
19239	0	40	4.750	  6.3	  3.6 
19240	0	40	4.875	  5.9	  3.3 
19241	0	40	5.000	  5.9	  3.0 
19242	0	40	5.125	  5.9	  3.3 
19243	0	40	5.250	  5.8	  3.6 
19244	0	40	5.375	  6.4	  3.8 
19245	0	40	5.500	  7.2	  3.8 
19246	0	40	5.625	  6.3	  3.8 
19247	0	40	5.750	  6.3	  3.1 
19248	0	40	5.875	  6.3	  3.0 
19249	0	40	6.000	  6.3	  3.5 
19250	0	40	6.125	  5.8	  2.9 
19251	0	40	6.250	  5.8	  3.1 
19252	0	40	6.375	  5.8	  3.1 
19253	0	40	6.500	  6.8	  2.8 
19254	0	40	6.625	  6.8	  3.5 
19255	0	40	6.750	  5.8	  3.9 
19256	0	40	6.875	  6.2	  3.4 
19257	0	40	7.000	  6.1	  3.3 
19258	0	40	7.125	  6.2	  3.2 
19259	0	40	7.250	  5.8	  3.2 
19260	0	40	7.375	  5.9	  3.3 
19261	0	40	7.500	  6.0	  3.0 
19262	0	40	7.625	  6.0	  3.5 
19263	0	40	7.750	  6.4	  3.4 
19264	0	40	7.875	  6.4	  2.7 
19265	0	40	8.000	  6.8	  2.8 
19266	0	40	8.125	  6.4	  3.4 
19267	0	40	8.250	  6.7	  3.9 
19268	0	40	8.375	  6.7	  3.5 
19269	0	40	8.500	  6.4	  3.4 
19270	0	40	8.625	  5.9	  3.3 
19271	0	40	8.750	  5.9	  3.3 
19272	0	40	8.875	  6.1	  3.3 
19273	0	40	9.000	  6.3	  3.2 
19274	0	40	9.125	  6.7	  2.9 
19275	0	40	9.250	  6.7	  3.3 
19276	0	40	9.375	  6.2	  4.1 
19277	0	40	9.500	  6.4	  4.2 
19278	0	40	9.625	  6.8	  3.6 
19279	0	40	9.750	  6.2	  3.1 
19280	0	40	9.875	  6.0	  2.7 
19281	0	40	10.000	  6.3	  3.1 
19282	0	40	10.125	  6.1	  3.3 
19283	0	40	10.250	  5.5	  3.2 
19284	0	40	10.375	  5.7	  3.3 
19285	0	40	10.500	  5.5	  3.5 
19286	0	40	10.625	  5.8	  3.1 
19287	0	40	10.750	  6.4	  2.8 
19288	0	40	10.875	  6.5	  3.2 
19289	0	40	11.000	  6.2	  3.6 
19290	0	40	11.125	  6.4	  3.5 
19291	0	40	11.250	  6.0	  3.7 
19292	0	40	11.375	  5.2	  3.5 
19293	0	40	11.500	  5.6	  3.2 
19294	0	40	11.625	  5.8	  3.2 
19295	0	40	11.750	  6.3	  2.8 
19296	0	40	11.875	  6.7	  3.1 
19297	0	40	12.000	  5.7	  2.6 
19298	0	40	12.125	  5.9	  2.7 
19299	0	40	12.250	  5.3	  3.0 
19300	0	40	12.375	  6.1	  3.0 
19301	0	40	12.500	  6.5	  3.2 
19302	0	40	12.625	  6.5	  3.3 
19303	0	40	12.750	  6.7	  3.1 
19304	0	40	12.875	  7.2	  3.3 
19305	0	40	13.000	  7.2	  3.1 
19306	0	40	13.125	  6.7	  3.2 
19307	0	40	13.250	  7.2	  3.1 
19308	0	40	13.375	  7.4	  3.2 
19309	0	40	13.500	  6.9	  3.7 
19310	0	40	13.625	  6.4	  3.2 
19311	0	40	13.750	  6.3	  3.5 
19312	0	40	13.875	  5.9	  3.4 
19313	0	40	14.000	  5.8	  3.6 
19314	0	40	14.125	  5.7	  3.6 
19315	0	40	14.250	  6.0	  2.9 
19316	0	40	14.375	  6.1	  2.9 
19317	0	40	14.500	  6.0	  3.3 
19318	0	40	14.625	  6.3	  3.5 
19319	0	40	14.750	  6.9	  3.7 
19320	0	40	14.875	  6.7	  3.8 
19321	0	40	15.000	  6.7	  3.5 
19322	0	40	15.125	  7.4	  3.4 
19323	0	40	15.250	  7.8	  3.2 
19324	0	40	15.375	  7.0	  3.3 
19325	0	40	15.500	  6.7	  3.1 
19326	0	40	15.625	  7.4	  3.2 
19327	0	40	15.750	  7.0	  3.0 
19328	0	40	15.875	  6.6	  3.1 
19329	0	40	16.000	  6.3	  2.6 
19330	0	40	16.125	  6.4	  2.8 
19331	0	40	16.250	  5.9	  3.3 
19332	0	40	16.375	  6.3	  3.6 
19333	0	40	16.500	  6.4	  3.3 
19334	0	40	16.625	  6.7	  3.1 
19335	0	40	16.750	  7.5	  3.3 
19336	0	40	16.875	  7.5	  3.2 
19337	0	40	17.000	  7.6	  3.3 
19338	0	40	17.125	  7.6	  3.1 
19339	0	40	17.250	  8.2	  3.2 
19340	0	40	17.375	  7.7	  3.1 
19341	0	40	17.500	  7.2	  3.1 
19342	0	40	17.625	  7.4	  3.1 
19343	0	40	17.750	  8.0	  3.0 
19344	0	40	17.875	  7.9	  2.8 
19345	0	40	18.000	  7.9	  3.1 
19346	0	40	18.125	  7.8	  3.3 
19347	0	40	18.250	  7.3	  3.9 
19348	0	40	18.375	  6.7	  3.3 
19349	0	40	18.500	  6.4	  3.2 
19350	0	40	18.625	  6.5	  3.3 
19351	0	40	18.750	  7.1	  3.5 
19352	0	40	18.875	  6.8	  3.1 
19353	0	40	19.000	  7.1	  3.2 
19354	0	40	19.125	  6.6	  3.0 
19355	0	40	19.250	  6.8	  2.8 
19356	0	40	19.375	  7.3	  3.1 
19357	0	40	19.500	  7.4	  2.9 
19358	0	40	19.625	  7.5	  2.4 
19359	0	40	19.750	  7.6	  2.7 
19360	0	40	19.875	  7.3	  3.0 
19361	0	40	20.000	  6.7	  3.3 
19362	0	40	20.125	  7.0	  3.3 
19363	0	40	20.250	  7.2	  3.2 
19364	0	40	20.375	  7.1	  2.7 
19365	0	40	20.500	  7.3	  2.6 
19366	0	40	20.625	  7.5	  2.6 
19367	0	40	20.750	  7.3	  3.1 
19368	0	40	20.875	  6.9	  3.3 
19369	0	40	21.000	  6.3	  3.4 
19370	0	40	21.125	  7.2	  3.1 
19371	0	40	21.250	  7.4	  2.7 
19372	0	40	21.375	  7.0	  2.8 
19373	0	40	21.500	  7.1	  3.2 
19374	0	40	21.625	  7.1	  3.2 
19375	0	40	21.750	  7.1	  3.3 
19376	0	40	21.875	  7.6	  3.3 
19377	0	40	22.000	  7.5	  3.2 
19378	0	40	22.125	  7.7	  3.3 
19379	0	40	22.250	  7.0	  3.2 
19380	0	40	22.375	  7.2	  3.4 
19381	0	40	22.500	  6.8	  3.3 
19382	0	40	22.625	  6.8	  2.9 
19383	0	40	22.750	  6.5	  3.0 
19384	0	40	22.875	  6.9	  3.0 
19385	0	40	23.000	  6.7	  3.0 
19386	0	40	23.125	  6.8	  3.1 
19387	0	40	23.250	  6.6	  2.6 
19388	0	40	23.375	  5.8	  3.1 
19389	0	40	23.500	  6.2	  2.8 
19390	0	40	23.625	  6.6	  3.2 
19391	0	40	23.750	  6.4	  3.4 
19392	0	40	23.875	  6.8	  3.2 
19393	0	40	24.000	  6.6	  3.7 
19394	0	40	24.125	  6.8	  3.5 
19395	0	40	24.250	  6.6	  3.3 
19396	0	40	24.375	  6.5	  3.5 
19397	0	40	24.500	  6.8	  3.3 
19398	0	40	24.625	  7.3	  3.1 
19399	0	40	24.750	  6.4	  2.7 
19400	0	40	24.875	  6.2	  2.6 
19401	0	40	25.000	  6.4	  2.9 
19402	0	40	25.125	  6.6	  3.6 
19403	0	40	25.250	  6.3	  3.5 
19404	0	40	25.375	  6.5	  3.6 
19405	0	40	25.500	  6.5	  3.5 
19406	0	40	25.625	  6.7	  3.4 
19407	0	40	25.750	  6.3	  3.1 
19408	0	40	25.875	  6.3	  3.0 
19409	0	40	26.000	  6.6	  3.1 
19410	0	40	26.125	  6.6	  3.4 
19411	0	40	26.250	  6.7	  3.2 
19412	0	40	26.375	  6.6	  3.1 
19413	0	40	26.500	  6.8	  3.2 
19414	0	40	26.625	  6.4	  3.3 
19415	0	40	26.750	  6.3	  3.0 
19416	0	40	26.875	  6.8	  3.0 
19417	0	40	27.000	  6.3	  3.1 
19418	0	40	27.125	  6.1	  3.5 
19419	0	40	27.250	  6.1	  3.0 
19420	0	40	27.375	  5.6	  3.4 
19421	0	40	27.500	  6.5	  3.3 
19422	0	40	27.625	  7.4	  3.2 
19423	0	40	27.750	  7.2	  3.2 
19424	0	40	27.875	  6.8	  2.9 
19425	0	40	28.000	  6.9	  3.4 
19426	0	40	28.125	  6.5	  3.5 
19427	0	40	28.250	  6.5	  3.5 
19428	0	40	28.375	  6.6	  3.4 
19429	0	40	28.500	  6.8	  3.2 
19430	0	40	28.625	  6.7	  2.9 
19431	0	40	28.750	  6.2	  3.4 
19432	0	40	28.875	  5.7	  2.9 
19433	0	40	29.000	  5.6	  3.4 
19434	0	40	29.125	  5.6	  3.6 
19435	0	40	29.250	  5.9	  3.5 
19436	0	40	29.375	  5.8	  3.4 
19437	0	40	29.500	  5.8	  3.3 
19438	0	40	29.625	  6.6	  2.9 
19439	0	40	29.750	  8.9	  3.5 
19440	0	40	29.875	  9.7	  8.7 
19441	0	40	30.000	 16.6	  9.7 
19442	0	40	30.125	 50.2	 18.7 
19443	0	40	30.250	 80.6	 17.7 
19444	0	40	30.375	108.4	 18.1 
19445	0	40	30.500	141.0	 19.5 
19446	0	40	30.625	172.1	 28.0 
19447	0	40	30.750	164.6	 29.6 
19448	0	40	30.875	160.9	 25.2 
19449	0	40	31.000	166.3	 23.4 
19450	0	40	31.125	161.6	 25.4 
19451	0	40	31.250	144.9	 27.9 
19452	0	40	31.375	178.1	 31.0 
19453	0	40	31.500	209.1	 34.3 
19454	0	40	31.625	183.8	 33.9 
19455	0	40	31.750	168.4	 29.2 
19456	0	40	31.875	162.6	 28.2 
19457	0	40	32.000	152.5	 24.0 
19458	0	40	32.125	146.2	 23.0 
19459	0	40	32.250	184.1	 27.4 
19460	0	40	32.375	214.7	 37.0 
19461	0	40	32.500	192.4	 32.9 
19462	0	40	32.625	168.8	 26.4 
19463	0	40	32.750	158.4	 25.5 
19464	0	40	32.875	149.5	 28.6 
19465	0	40	33.000	131.5	 26.1 
19466	0	40	33.125	136.4	 27.2 
19467	0	40	33.250	183.4	 34.7 
19468	0	40	33.375	193.8	 37.3 
19469	0	40	33.500	171.2	 30.4 
19470	0	40	33.625	159.7	 26.1 
19471	0	40	33.750	149.5	 26.5 
19472	0	40	33.875	136.9	 24.8 
19473	0	40	34.000	139.7	 24.8 
19474	0	40	34.125	187.9	 30.7 
19475	0	40	34.250	206.2	 35.2 
19476	0	40	34.375	166.5	 31.2 
19477	0	40	34.500	149.5	 25.9 
19478	0	40	34.625	142.5	 25.4 
19479	0	40	34.750	129.9	 26.7 
19480	0	40	34.875	137.5	 26.6 
19481	0	40	35.000	189.2	 33.6 
19482	0	40	35.125	193.1	 35.2 
19483	0	40	35.250	170.5	 31.4 
19484	0	40	35.375	154.9	 26.6 
19485	0	40	35.500	157.8	 26.4 
19486	0	40	35.625	145.8	 23.5 
19487	0	40	35.750	151.8	 26.1 
19488	0	40	35.875	193.9	 39.9 
19489	0	40	36.000	200.2	 39.6 
19490	0	40	36.125	175.6	 31.1 
19491	0	40	36.250	156.9	 26.8 
19492	0	40	36.375	146.9	 25.2 
19493	0	40	36.500	130.9	 23.8 
19494	0	40	36.625	138.0	 25.1 
19495	0	40	36.750	185.7	 33.5 
19496	0	40	36.875	180.4	 32.8 
19497	0	40	37.000	158.0	 28.7 
19498	0	40	37.125	153.4	 28.7 
19499	0	40	37.250	145.5	 29.3 
19500	0	40	37.375	138.5	 30.6 
19501	0	40	37.500	177.9	 37.9 
19502	0	40	37.625	218.6	 43.5 
19503	0	40	37.750	194.5	 40.2 
19504	0	40	37.875	167.5	 34.8 
19505	0	40	38.000	164.5	 32.6 
19506	0	40	38.125	159.2	 29.1 
19507	0	40	38.250	143.6	 27.2 
19508	0	40	38.375	186.2	 38.0 
19509	0	40	38.500	208.3	 45.5 
19510	0	40	38.625	178.1	 39.7 
19511	0	40	38.750	163.7	 33.4 
19512	0	40	38.875	156.2	 29.1 
19513	0	40	39.000	140.2	 28.5 
19514	0	40	39.125	136.4	 30.8 
19515	0	40	39.250	189.4	 40.1 
19516	0	40	39.375	210.7	 39.9 
19517	0	40	39.500	173.2	 34.4 
19518	0	40	39.625	160.3	 30.8 
19519	0	40	39.750	153.6	 29.5 
19520	0	40	39.875	150.5	 27.6 
19521	0	40	40.000	150.8	 29.0 
19522	0	40	40.125	208.2	 42.8 
19523	0	40	40.250	211.8	 44.0 
19524	0	40	40.375	180.8	 36.9 
19525	0	40	40.500	160.6	 33.6 
19526	0	40	40.625	148.9	 29.4 
19527	0	40	40.750	138.8	 27.3 
19528	0	40	40.875	158.6	 32.2 
19529	0	40	41.000	206.6	 44.2 
19530	0	40	41.125	203.4	 44.6 
19531	0	40	41.250	182.8	 38.9 
19532	0	40	41.375	177.2	 34.0 
19533	0	40	41.500	164.5	 32.4 
19534	0	40	41.625	149.4	 32.5 
19535	0	40	41.750	191.6	 42.6 
19536	0	40	41.875	223.7	 50.1 
19537	0	40	42.000	192.5	 43.9 
19538	0	40	42.125	170.8	 38.2 
19539	0	40	42.250	166.8	 36.2 
19540	0	40	42.375	163.2	 32.3 
19541	0	40	42.500	160.6	 27.4 
19542	0	40	42.625	204.6	 35.1 
19543	0	40	42.750	224.4	 43.9 
19544	0	40	42.875	196.5	 38.8 
19545	0	40	43.000	172.3	 33.0 
19546	0	40	43.125	161.0	 31.9 
19547	0	40	43.250	149.6	 30.6 
19548	0	40	43.375	145.3	 30.3 
19549	0	40	43.500	190.5	 37.0 
19550	0	40	43.625	237.9	 44.3 
19551	0	40	43.750	214.1	 39.2 
19552	0	40	43.875	178.4	 31.7 
19553	0	40	44.000	168.4	 28.5 
19554	0	40	44.125	157.1	 26.4 
19555	0	40	44.250	142.7	 24.8 
19556	0	40	44.375	171.1	 30.4 
19557	0	40	44.500	215.7	 39.9 
19558	0	40	44.625	200.0	 38.3 
19559	0	40	44.750	166.2	 33.9 
19560	0	40	44.875	163.0	 33.5 
19561	0	40	45.000	158.6	 29.7 
19562	0	40	45.125	149.5	 25.5 
19563	0	40	45.250	198.3	 31.0 
19564	0	40	45.375	241.8	 37.8 
19565	0	40	45.500	209.9	 35.0 
19566	0	40	45.625	175.7	 29.1 
19567	0	40	45.750	165.1	 28.3 
19568	0	40	45.875	155.2	 26.3 
19569	0	40	46.000	154.5	 23.9 
19570	0	40	46.125	212.5	 32.6 
19571	0	40	46.250	233.4	 33.4 
19572	0	40	46.375	197.7	 31.0 
19573	0	40	46.500	172.9	 29.9 
19574	0	40	46.625	166.8	 31.9 
19575	0	40	46.750	155.3	 30.1 
19576	0	40	46.875	163.1	 32.2 
19577	0	40	47.000	221.7	 41.8 
